REGION,circle,EMS_ALIAS,CITY,JC_CODE,JC_SAP_ID,CMP_NAME,LSM_NAME,SYS_ALIAS,IP_ADDR_1,ActiveVersion,SITE_TYPE,OUTAGE_12AM_12PM,OUTAGE_12PM_12AM,TOTAL_ENB_DOWN_SEC,CMP_CODE,Availability,Equipment Vendor
North,Punjab,I-PB-KKPR-OSC-0021-SMC001,Kot-kapura,PB-KKPR-JC01-0696,I-PB-KKPR-JCO-0001,Bhatinda,Ambala,198473,2405:200:110:3c00:7:2:603:ca06,15.21.17.2672,,876,198,1074,INPBBTND01,98.76,Airspan
North,Punjab,I-PB-KKPR-OSC-0021-SMC002,Kot-kapura,PB-KKPR-JC01-0696,I-PB-KKPR-JCO-0001,Bhatinda,Ambala,198474,2405:200:110:3c00:7:2:603:ca07,15.21.17.2672,,968,158,1126,INPBBTND01,98.70,Airspan
North,Punjab,I-PB-KKPR-OSC-0024-SMC001,Kot-kapura,PB-KKPR-JC01-0696,I-PB-KKPR-JCO-0001,Bhatinda,Ambala,198447,2405:200:110:3c00:7:2:603:bd05,15.21.17.2672,,546,0,546,INPBBTND01,99.37,Airspan
North,Punjab,I-PB-KKPR-OSC-0024-SMC002,Kot-kapura,PB-KKPR-JC01-0696,I-PB-KKPR-JCO-0001,Bhatinda,Ambala,198448,2405:200:110:3c00:7:2:603:bd06,15.21.17.2672,,2510,0,2510,INPBBTND01,97.09,Airspan
North,Punjab,I-PB-KKPR-OSC-0034-SMC001,Wara Daraka (107),PB-KKPR-JC01-0696,I-PB-KKPR-JCO-0001,Bhatinda,Ambala,198676,2405:200:110:3d00:7:2:603:bb05,15.21.17.2672,,486,9251,9737,INPBBTND01,88.73,Airspan
North,Punjab,I-PB-KKPR-OSC-0034-SMC002,Wara Daraka (107),PB-KKPR-JC01-0696,I-PB-KKPR-JCO-0001,Bhatinda,Ambala,198677,2405:200:110:3d00:7:2:603:bb06,15.21.17.2672,,569,7691,8260,INPBBTND01,90.44,Airspan
North,Punjab,I-PB-KMKR-OSC-0004-SMC001,Khemkaran,PB-TRRN-JC01-0716,I-PB-TRRN-JCO-0001,Amritsar,Ambala,197551,2405:200:110:3700:7:2:603:7908,15.21.17.2672,,11767,9741,21508,INPBAMRR01,75.11,Airspan
North,Punjab,I-PB-KMKR-OSC-0004-SMC002,Khemkaran,PB-TRRN-JC01-0716,I-PB-TRRN-JCO-0001,Amritsar,Ambala,197552,2405:200:110:3700:7:2:603:7909,15.21.17.2672,,9506,315,9821,INPBAMRR01,88.63,Airspan
North,Punjab,I-PB-KMKR-OSC-0005-SMC001,Khemkaran,PB-TRRN-JC01-0716,I-PB-TRRN-JCO-0001,Amritsar,Ambala,198696,2405:200:110:3900:7:2:603:9c09,15.21.17.2672,,26018,19310,45328,INPBAMRR01,47.54,Airspan
North,Punjab,I-PB-KMKR-OSC-0005-SMC002,Khemkaran,PB-TRRN-JC01-0716,I-PB-TRRN-JCO-0001,Amritsar,Ambala,198697,2405:200:110:3900:7:2:603:9c0a,15.21.17.2672,,28812,20644,49456,INPBAMRR01,42.76,Airspan
North,Punjab,I-PB-KMKR-OSC-0006-SMC001,Khemkaran,PB-TRRN-JC01-0716,I-PB-TRRN-JCO-0001,Amritsar,Ambala,197555,2405:200:110:3900:7:2:603:9c05,15.21.17.2672,,24870,18214,43084,INPBAMRR01,50.13,Airspan
North,Punjab,I-PB-KMKR-OSC-0006-SMC002,Khemkaran,PB-TRRN-JC01-0716,I-PB-TRRN-JCO-0001,Amritsar,Ambala,197556,2405:200:110:3900:7:2:603:9c06,15.21.17.2672,,6838,2932,9770,INPBAMRR01,88.69,Airspan
North,Punjab,I-PB-KMNN-OSC-0007-SMC001,Khamanon,PB-GBDG-JC01-0689,I-PB-GBDG-JCO-0001,Ludhiana-1,Ambala,197279,2405:200:110:3800:7:2:603:7f04,15.21.17.2672,,0,0,0,INPBLDHN01,100.00,Airspan
North,Punjab,I-PB-KMNN-OSC-0007-SMC002,Khamanon,PB-GBDG-JC01-0689,I-PB-GBDG-JCO-0001,Ludhiana-1,Ambala,197280,2405:200:110:3800:7:2:603:7f05,15.21.17.2672,,0,0,0,INPBLDHN01,100.00,Airspan
North,Punjab,I-PB-KOAI-OSC-0001-SMC001,Kot Bhai (10),PB-GDBH-JC01-0688,I-PB-GDBH-JCO-0001,Bhatinda,Ambala,199033,2405:200:110:3700:7:2:603:fd0e,15.21.17.2672,,0,0,0,INPBBTND01,100.00,Airspan
North,Punjab,I-PB-KOAI-OSC-0001-SMC002,Kot Bhai (10),PB-GDBH-JC01-0688,I-PB-GDBH-JCO-0001,Bhatinda,Ambala,199034,2405:200:110:3700:7:2:603:fd0f,15.21.17.2672,,652,0,652,INPBBTND01,99.25,Airspan
North,Punjab,I-PB-KPRL-OSC-0048-SMC001,Kapurthala,PB-KPRL-JC01-0694,I-PB-KPRL-JCO-0001,Jalandhar,Ambala,197359,2405:200:110:3800:7:2:603:a204,15.21.17.2672,,0,263,263,INPBJLDR01,99.70,Airspan
North,Punjab,I-PB-KPRL-OSC-0048-SMC002,Kapurthala,PB-KPRL-JC01-0694,I-PB-KPRL-JCO-0001,Jalandhar,Ambala,197360,2405:200:110:3800:7:2:603:a205,15.21.17.2672,,524,0,524,INPBJLDR01,99.39,Airspan
North,Punjab,I-PB-KPRL-OSC-0049-SMC002,Kapurthala,PB-KPRL-JC01-0694,I-PB-KPRL-JCO-0001,Jalandhar,Ambala,197352,2405:200:110:3800:7:2:603:9305,15.21.17.2672,,3375,0,3375,INPBJLDR01,96.09,Airspan
North,Punjab,I-PB-KPRL-OSC-0051-SMC001,Kapurthala,PB-KPRL-JC01-0694,I-PB-KPRL-JCO-0001,Jalandhar,Ambala,198684,2405:200:110:3d00:7:2:603:c205,15.21.17.2672,,0,0,0,INPBJLDR01,100.00,Airspan
North,Punjab,I-PB-KPRL-OSC-0051-SMC002,Kapurthala,PB-KPRL-JC01-0694,I-PB-KPRL-JCO-0001,Jalandhar,Ambala,198685,2405:200:110:3d00:7:2:603:c206,15.21.17.2672,,0,0,0,INPBJLDR01,100.00,Airspan
North,Punjab,I-PB-KPRL-OSC-0060-SMC001,Hussainpur,PB-KPRL-JC01-0694,I-PB-KPRL-JCO-0001,Jalandhar,Ambala,197711,2405:200:110:3a00:7:2:603:3b05,15.21.17.2672,,7175,4096,11271,INPBJLDR01,86.95,Airspan
North,Punjab,I-PB-KPRL-OSC-0060-SMC002,Hussainpur,PB-KPRL-JC01-0694,I-PB-KPRL-JCO-0001,Jalandhar,Ambala,197712,2405:200:110:3a00:7:2:603:3b06,15.21.17.2672,,1111,4022,5133,INPBJLDR01,94.06,Airspan
North,Punjab,I-PB-KTFT-OSC-0001-SMC001,Kot Fatta,PB-BTND-JC01-0680,I-PB-BTND-JCO-0001,Bhatinda,Ambala,198694,2405:200:110:3d00:7:2:603:c405,15.21.17.2672,,0,0,0,INPBBTND01,100.00,Airspan
North,Punjab,I-PB-KTFT-OSC-0001-SMC002,Kot Fatta,PB-BTND-JC01-0680,I-PB-BTND-JCO-0001,Bhatinda,Ambala,198695,2405:200:110:3d00:7:2:603:c406,15.21.17.2672,,0,0,0,INPBBTND01,100.00,Airspan
North,Punjab,I-PB-KURL-OSC-0010-SMC001,Kurali,PB-SGML-JC02-0669,I-PB-SGML-JCO-0001,Chandigarh,Ambala,196770,2405:200:110:100:7:2:603:808,14.21.17.2672,,0,0,0,INPBCDGR01,100.00,Airspan
North,Punjab,I-PB-KURL-OSC-0010-SMC002,Kurali,PB-SGML-JC02-0669,I-PB-SGML-JCO-0001,Chandigarh,Ambala,196771,2405:200:110:100:7:2:603:807,14.21.17.2672,,0,320,320,INPBCDGR01,99.63,Airspan
North,Punjab,I-PB-KURL-OSC-0020-SMC001,Kurali,PB-SGML-JC02-0669,I-PB-SGML-JCO-0001,Chandigarh,Ambala,197331,2405:200:110:3800:7:2:603:1a07,15.21.17.2672,,0,491,491,INPBCDGR01,99.43,Airspan
North,Punjab,I-PB-KURL-OSC-0020-SMC002,Kurali,PB-SGML-JC02-0669,I-PB-SGML-JCO-0001,Chandigarh,Ambala,197332,2405:200:110:3800:7:2:603:1a08,15.21.17.2672,,276,524,800,INPBCDGR01,99.07,Airspan
North,Punjab,I-PB-KURL-OSC-0022-SMC001,Kurali,PB-SGML-JC02-0669,I-PB-SGML-JCO-0001,Chandigarh,Ambala,197963,2405:200:110:3f00:7:2:603:e604,15.21.17.2672,,0,970,970,INPBCDGR01,98.88,Airspan
North,Punjab,I-PB-KURL-OSC-0022-SMC002,Kurali,PB-SGML-JC02-0669,I-PB-SGML-JCO-0001,Chandigarh,Ambala,197964,2405:200:110:3f00:7:2:603:e605,15.21.17.2672,,0,1154,1154,INPBCDGR01,98.66,Airspan
North,Punjab,I-PB-LAQR-OSC-0002-SMC001,Laduka (308),PB-FZLK-JC01-0685,I-PB-FZLK-JCO-0001,Bhatinda,Ambala,197747,2405:200:110:3a00:7:2:603:4905,15.21.17.2672,,21311,10754,32065,INPBBTND01,62.89,Airspan
North,Punjab,I-PB-LAQR-OSC-0002-SMC002,Laduka (308),PB-FZLK-JC01-0685,I-PB-FZLK-JCO-0001,Bhatinda,Ambala,197748,2405:200:110:3a00:7:2:603:4906,15.21.17.2672,,20270,10558,30828,INPBBTND01,64.32,Airspan
North,Punjab,I-PB-LDHE-OSC-0008-SMC001,Sahnewal,PB-LDHN-JC01-0675,I-PB-LDHN-JCO-0001,Ludhiana-1,Ambala,197042,2405:200:110:3700:7:2:603:7d04,14.21.17.2672,,0,100,100,INPBLDHN01,99.88,Airspan
North,Punjab,I-PB-LDHE-OSC-0008-SMC002,Sahnewal,PB-LDHN-JC01-0675,I-PB-LDHN-JCO-0001,Ludhiana-1,Ambala,197043,2405:200:110:3700:7:2:603:7d05,14.21.17.2672,,216,0,216,INPBLDHN01,99.75,Airspan
North,Punjab,I-PB-LDHE-OSC-0008-SMC003,Sahnewal,PB-LDHN-JC01-0675,I-PB-LDHN-JCO-0001,Ludhiana-1,Ambala,197044,2405:200:110:3700:7:2:603:7d06,14.21.17.2672,,0,402,402,INPBLDHN01,99.53,Airspan
North,Punjab,I-PB-LDHE-OSC-0021-SMC001,Sahnewal,PB-LDHN-JC01-0675,I-PB-LDHN-JCO-0001,Ludhiana-1,Ambala,197200,2405:200:110:3c00:7:2:603:8005,14.21.17.2672,,210,0,210,INPBLDHN01,99.76,Airspan
North,Punjab,I-PB-LDHE-OSC-0021-SMC002,Sahnewal,PB-LDHN-JC01-0675,I-PB-LDHN-JCO-0001,Ludhiana-1,Ambala,197201,2405:200:110:3c00:7:2:603:8006,14.21.17.2672,,100,0,100,INPBLDHN01,99.88,Airspan
North,Punjab,I-PB-LDHE-OSC-0022-SMC001,Hiran (217),PB-LDHN-JC01-0675,I-PB-LDHN-JCO-0001,Ludhiana-1,Ambala,198866,2405:200:110:3e00:7:2:603:8b05,15.21.17.2672,,0,0,0,INPBLDHN01,100.00,Airspan
North,Punjab,I-PB-LDHE-OSC-0022-SMC002,Hiran (217),PB-LDHN-JC01-0675,I-PB-LDHN-JCO-0001,Ludhiana-1,Ambala,198867,2405:200:110:3e00:7:2:603:8b06,15.21.17.2672,,0,0,0,INPBLDHN01,100.00,Airspan
North,Punjab,I-PB-LDHE-OSC-0023-SMC001,Sahnewal,PB-LDHN-JC01-0675,I-PB-LDHN-JCO-0001,Ludhiana-1,Ambala,197907,2405:200:110:3b00:7:2:603:1c05,15.21.17.2672,,0,0,0,INPBLDHN01,100.00,Airspan
North,Punjab,I-PB-LDHE-OSC-0023-SMC002,Sahnewal,PB-LDHN-JC01-0675,I-PB-LDHN-JCO-0001,Ludhiana-1,Ambala,197908,2405:200:110:3b00:7:2:603:1c06,15.21.17.2672,,1122,0,1122,INPBLDHN01,98.70,Airspan
North,Punjab,I-PB-LDHE-OSC-0024-SMC001,Chaunta (26),PB-LDHN-JC01-0675,I-PB-LDHN-JCO-0001,Ludhiana-1,Ambala,198529,2405:200:110:3b00:7:2:603:1c08,15.21.17.2672,,253,0,253,INPBLDHN01,99.71,Airspan
North,Punjab,I-PB-LDHE-OSC-0024-SMC002,Chaunta (26),PB-LDHN-JC01-0675,I-PB-LDHN-JCO-0001,Ludhiana-1,Ambala,198530,2405:200:110:3b00:7:2:603:1c09,15.21.17.2672,,0,0,0,INPBLDHN01,100.00,Airspan
North,Punjab,I-PB-LDHE-OSC-0027-SMC001,Gopalpur (333),PB-LDHN-JC02-0676,I-PB-LDHN-JCO-0002,Ludhiana-2,Ambala,198547,2405:200:110:3800:7:2:603:7e07,15.21.17.2672,,0,0,0,INPBLDHN02,100.00,Airspan
North,Punjab,I-PB-LDHE-OSC-0027-SMC002,Gopalpur (333),PB-LDHN-JC02-0676,I-PB-LDHN-JCO-0002,Ludhiana-2,Ambala,198548,2405:200:110:3800:7:2:603:7e08,15.21.17.2672,,0,0,0,INPBLDHN02,100.00,Airspan
North,Punjab,I-PB-LDHE-OSC-0028-SMC001,Dehlon (331),PB-LDHN-JC02-0676,I-PB-LDHN-JCO-0002,Ludhiana-2,Ambala,198886,2405:200:110:4000:7:2:603:3505,15.21.17.2672,,0,0,0,INPBLDHN02,100.00,Airspan
North,Punjab,I-PB-LDHE-OSC-0028-SMC002,Dehlon (331),PB-LDHN-JC02-0676,I-PB-LDHN-JCO-0002,Ludhiana-2,Ambala,198887,2405:200:110:4000:7:2:603:3506,15.21.17.2672,,0,0,0,INPBLDHN02,100.00,Airspan
North,Punjab,I-PB-LDHE-OSC-0029-SMC001,Jamalpur Leli (84),PB-LDHN-JC01-0675,I-PB-LDHN-JCO-0001,Ludhiana-1,Ambala,199029,2405:200:110:3e00:7:2:603:9107,15.21.17.2672,,900,0,900,INPBLDHN01,98.96,Airspan
North,Punjab,I-PB-LDHE-OSC-0029-SMC002,Jamalpur Leli (84),PB-LDHN-JC01-0675,I-PB-LDHN-JCO-0001,Ludhiana-1,Ambala,199030,2405:200:110:3e00:7:2:603:9108,15.21.17.2672,,0,0,0,INPBLDHN01,100.00,Airspan
North,Punjab,I-PB-LDHE-OSC-0031-SMC001,Bhaman Kalan (205),PB-LDHN-JC01-0675,I-PB-LDHN-JCO-0001,Ludhiana-1,Ambala,199222,2405:200:110:3800:7:2:603:d08,15.21.17.2672,,0,0,0,INPBLDHN01,100.00,Airspan
North,Punjab,I-PB-LDHE-OSC-0031-SMC002,Bhaman Kalan (205),PB-LDHN-JC01-0675,I-PB-LDHN-JCO-0001,Ludhiana-1,Ambala,199223,2405:200:110:3800:7:2:603:d09,15.21.17.2672,,112,0,112,INPBLDHN01,99.87,Airspan
North,Punjab,I-PB-LDHN-OSC-0400-SMC001,Ludhiana,PB-LDHN-JC01-0675,I-PB-LDHN-JCO-0001,Ludhiana-1,Ambala,196947,2405:200:110:3700:7:2:603:5804,14.21.17.2672,,0,0,0,INPBLDHN01,100.00,Airspan
North,Punjab,I-PB-LDHN-OSC-0400-SMC002,Ludhiana,PB-LDHN-JC01-0675,I-PB-LDHN-JCO-0001,Ludhiana-1,Ambala,196948,2405:200:110:3700:7:2:603:5805,14.21.17.2672,,0,0,0,INPBLDHN01,100.00,Airspan
North,Punjab,I-PB-LDHN-OSC-0400-SMC003,Ludhiana,PB-LDHN-JC01-0675,I-PB-LDHN-JCO-0001,Ludhiana-1,Ambala,196949,2405:200:110:3700:7:2:603:5806,14.21.17.2672,,0,0,0,INPBLDHN01,100.00,Airspan
North,Punjab,I-PB-LDHN-OSC-0416-SMC001,Ludhiana,PB-LDHN-JC02-0676,I-PB-LDHN-JCO-0002,Ludhiana-2,Ambala,196944,2405:200:110:3700:7:2:603:5204,14.21.17.2672,,2637,23127,25764,INPBLDHN02,70.18,Airspan
North,Punjab,I-PB-LDHN-OSC-0416-SMC002,Ludhiana,PB-LDHN-JC02-0676,I-PB-LDHN-JCO-0002,Ludhiana-2,Ambala,196945,2405:200:110:3700:7:2:603:5205,14.21.17.2672,,2641,22528,25169,INPBLDHN02,70.87,Airspan
North,Punjab,I-PB-LDHN-OSC-0416-SMC003,Ludhiana,PB-LDHN-JC02-0676,I-PB-LDHN-JCO-0002,Ludhiana-2,Ambala,196946,2405:200:110:3700:7:2:603:5206,14.21.17.2672,,2724,23168,25892,INPBLDHN02,70.03,Airspan
North,Punjab,I-PB-LDHN-OSC-0431-SMC002,Ludhiana,PB-LDHN-JC02-0676,I-PB-LDHN-JCO-0002,Ludhiana-2,Ambala,196984,2405:200:110:3800:7:2:603:b60c,14.17.00.2631,,542,22608,23150,INPBLDHN02,73.21,Airspan
North,Punjab,I-PB-LDHN-OSC-0431-SMC003,Ludhiana,PB-LDHN-JC02-0676,I-PB-LDHN-JCO-0002,Ludhiana-2,Ambala,196985,2405:200:110:3800:7:2:603:b60b,14.17.00.2631,,666,22598,23264,INPBLDHN02,73.07,Airspan
North,Punjab,I-PB-LDHN-OSC-0432-SMC001,Ludhiana,PB-LDHN-JC02-0676,I-PB-LDHN-JCO-0002,Ludhiana-2,Ambala,196997,2405:200:110:3700:7:2:603:4204,14.21.17.2672,,0,185,185,INPBLDHN02,99.79,Airspan
North,Punjab,I-PB-LDHN-OSC-0432-SMC002,Ludhiana,PB-LDHN-JC02-0676,I-PB-LDHN-JCO-0002,Ludhiana-2,Ambala,196998,2405:200:110:3700:7:2:603:4205,14.21.17.2672,,100,396,496,INPBLDHN02,99.43,Airspan
North,Punjab,I-PB-LDHN-OSC-0432-SMC003,Ludhiana,PB-LDHN-JC02-0676,I-PB-LDHN-JCO-0002,Ludhiana-2,Ambala,196999,2405:200:110:3700:7:2:603:4206,14.21.17.2672,,105,100,205,INPBLDHN02,99.76,Airspan
North,Punjab,I-PB-LDHN-OSC-0439-SMC001,Ludhiana,PB-LDHN-JC02-0676,I-PB-LDHN-JCO-0002,Ludhiana-2,Ambala,196847,2405:200:110:3700:7:2:603:2c04,14.21.17.2672,,1531,5458,6989,INPBLDHN02,91.91,Airspan
North,Punjab,I-PB-LDHN-OSC-0439-SMC002,Ludhiana,PB-LDHN-JC02-0676,I-PB-LDHN-JCO-0002,Ludhiana-2,Ambala,196848,2405:200:110:3700:7:2:603:2c05,14.21.17.2672,,645,3083,3728,INPBLDHN02,95.69,Airspan
North,Punjab,I-PB-LDHN-OSC-0439-SMC003,Ludhiana,PB-LDHN-JC02-0676,I-PB-LDHN-JCO-0002,Ludhiana-2,Ambala,196849,2405:200:110:3700:7:2:603:2c06,14.21.17.2672,,1471,6821,8292,INPBLDHN02,90.40,Airspan
North,Punjab,I-PB-LDHN-OSC-0441-SMC001,Ludhiana,PB-LDHN-JC01-0675,I-PB-LDHN-JCO-0001,Ludhiana-1,Ambala,197072,2405:200:110:3700:7:2:603:8b04,14.21.17.2672,,0,0,0,INPBLDHN01,100.00,Airspan
North,Punjab,I-PB-LDHN-OSC-0441-SMC003,Ludhiana,PB-LDHN-JC01-0675,I-PB-LDHN-JCO-0001,Ludhiana-1,Ambala,197074,2405:200:110:3700:7:2:603:8b06,14.21.17.2672,,0,0,0,INPBLDHN01,100.00,Airspan
North,Punjab,I-PB-LDHN-OSC-0450-SMC001,Ludhiana,PB-LDHN-JC01-0675,I-PB-LDHN-JCO-0001,Ludhiana-1,Ambala,196994,2405:200:110:3800:7:2:603:a604,14.21.17.2672,,0,0,0,INPBLDHN01,100.00,Airspan
North,Punjab,I-PB-LDHN-OSC-0450-SMC002,Ludhiana,PB-LDHN-JC01-0675,I-PB-LDHN-JCO-0001,Ludhiana-1,Ambala,196995,2405:200:110:3800:7:2:603:a605,14.21.17.2672,,0,0,0,INPBLDHN01,100.00,Airspan
North,Punjab,I-PB-LDHN-OSC-0450-SMC003,Ludhiana,PB-LDHN-JC01-0675,I-PB-LDHN-JCO-0001,Ludhiana-1,Ambala,196996,2405:200:110:3800:7:2:603:a606,14.21.17.2672,,0,0,0,INPBLDHN01,100.00,Airspan
North,Punjab,I-PB-LDHN-OSC-0451-SMC001,Ludhiana,PB-LDHN-JC01-0675,I-PB-LDHN-JCO-0001,Ludhiana-1,Ambala,196941,2405:200:110:3700:7:2:603:4f04,14.21.17.2672,,0,0,0,INPBLDHN01,100.00,Airspan
North,Punjab,I-PB-LDHN-OSC-0451-SMC002,Ludhiana,PB-LDHN-JC01-0675,I-PB-LDHN-JCO-0001,Ludhiana-1,Ambala,196942,2405:200:110:3700:7:2:603:4f05,14.21.17.2672,,0,0,0,INPBLDHN01,100.00,Airspan
North,Punjab,I-PB-LDHN-OSC-0451-SMC003,Ludhiana,PB-LDHN-JC01-0675,I-PB-LDHN-JCO-0001,Ludhiana-1,Ambala,196943,2405:200:110:3700:7:2:603:4f06,14.21.17.2672,,0,0,0,INPBLDHN01,100.00,Airspan
North,Punjab,I-PB-LDHN-OSC-0453-SMC001,Ludhiana,PB-LDHN-JC01-0675,I-PB-LDHN-JCO-0001,Ludhiana-1,Ambala,196911,2405:200:110:3600:7:2:603:f407,14.21.17.2672,,0,0,0,INPBLDHN01,100.00,Airspan
North,Punjab,I-PB-LDHN-OSC-0453-SMC003,Ludhiana,PB-LDHN-JC01-0675,I-PB-LDHN-JCO-0001,Ludhiana-1,Ambala,196913,2405:200:110:3600:7:2:603:f409,14.21.17.2672,,0,0,0,INPBLDHN01,100.00,Airspan
North,Punjab,I-PB-LDHN-OSC-0454-SMC001,Ludhiana,PB-LDHN-JC01-0675,I-PB-LDHN-JCO-0001,Ludhiana-1,Ambala,196962,2405:200:110:3700:7:2:603:5004,14.21.17.2672,,0,1242,1242,INPBLDHN01,98.56,Airspan
North,Punjab,I-PB-LDHN-OSC-0454-SMC002,Ludhiana,PB-LDHN-JC01-0675,I-PB-LDHN-JCO-0001,Ludhiana-1,Ambala,196963,2405:200:110:3700:7:2:603:5005,14.21.17.2672,,0,754,754,INPBLDHN01,99.13,Airspan
North,Punjab,I-PB-LDHN-OSC-0454-SMC003,Ludhiana,PB-LDHN-JC01-0675,I-PB-LDHN-JCO-0001,Ludhiana-1,Ambala,196964,2405:200:110:3700:7:2:603:5006,14.21.17.2672,,0,651,651,INPBLDHN01,99.25,Airspan
North,Punjab,I-PB-LDHN-OSC-0455-SMC001,Ludhiana,PB-LDHN-JC01-0675,I-PB-LDHN-JCO-0001,Ludhiana-1,Ambala,196968,2405:200:110:3700:7:2:603:5104,14.21.17.2672,,0,8179,8179,INPBLDHN01,90.53,Airspan
North,Punjab,I-PB-LDHN-OSC-0455-SMC002,Ludhiana,PB-LDHN-JC01-0675,I-PB-LDHN-JCO-0001,Ludhiana-1,Ambala,196969,2405:200:110:3700:7:2:603:5105,14.21.17.2672,,188,8211,8399,INPBLDHN01,90.28,Airspan
North,Punjab,I-PB-LDHN-OSC-0455-SMC003,Ludhiana,PB-LDHN-JC01-0675,I-PB-LDHN-JCO-0001,Ludhiana-1,Ambala,196970,2405:200:110:3700:7:2:603:5106,14.21.17.2672,,0,8214,8214,INPBLDHN01,90.49,Airspan
North,Punjab,I-PB-LDHN-OSC-0463-SMC001,Ludhiana,PB-LDHN-JC02-0676,I-PB-LDHN-JCO-0002,Ludhiana-2,Ambala,197237,2405:200:110:3800:7:2:603:6d04,14.21.17.2672,,2275,267,2542,INPBLDHN02,97.06,Airspan
North,Punjab,I-PB-LDHN-OSC-0463-SMC002,Ludhiana,PB-LDHN-JC02-0676,I-PB-LDHN-JCO-0002,Ludhiana-2,Ambala,197238,2405:200:110:3800:7:2:603:6d05,14.21.17.2672,,854,227,1081,INPBLDHN02,98.75,Airspan
North,Punjab,I-PB-LDHN-OSC-0464-SMC002,Ludhiana,PB-LDHN-JC01-0675,I-PB-LDHN-JCO-0001,Ludhiana-1,Ambala,196906,2405:200:110:300:7:2:603:9105,14.21.17.2672,,264,909,1173,INPBLDHN01,98.64,Airspan
North,Punjab,I-PB-LDHN-OSC-0464-SMC003,Ludhiana,PB-LDHN-JC01-0675,I-PB-LDHN-JCO-0001,Ludhiana-1,Ambala,196907,2405:200:110:300:7:2:603:9106,14.21.17.2672,,252,949,1201,INPBLDHN01,98.61,Airspan
North,Punjab,I-PB-LDHN-OSC-0466-SMC001,Ludhiana,PB-LDHN-JC01-0675,I-PB-LDHN-JCO-0001,Ludhiana-1,Ambala,196971,2405:200:110:3f00:7:2:603:dd06,14.21.17.2672,,0,955,955,INPBLDHN01,98.89,Airspan
North,Punjab,I-PB-LDHN-OSC-0466-SMC002,Ludhiana,PB-LDHN-JC01-0675,I-PB-LDHN-JCO-0001,Ludhiana-1,Ambala,196972,2405:200:110:3f00:7:2:603:dd07,14.21.17.2672,,100,1094,1194,INPBLDHN01,98.62,Airspan
North,Punjab,I-PB-LDHN-OSC-0466-SMC003,Ludhiana,PB-LDHN-JC01-0675,I-PB-LDHN-JCO-0001,Ludhiana-1,Ambala,196973,2405:200:110:3f00:7:2:603:dd08,14.21.17.2672,,0,1149,1149,INPBLDHN01,98.67,Airspan
North,Punjab,I-PB-LDHN-OSC-0484-SMC001,Ludhiana,PB-LDHN-JC02-0676,I-PB-LDHN-JCO-0002,Ludhiana-2,Ambala,197010,2405:200:110:3800:7:2:603:8a0a,14.21.17.2672,,301,20311,20612,INPBLDHN02,76.14,Airspan
North,Punjab,I-PB-LDHN-OSC-0484-SMC002,Ludhiana,PB-LDHN-JC02-0676,I-PB-LDHN-JCO-0002,Ludhiana-2,Ambala,197011,2405:200:110:3800:7:2:603:8a0b,14.21.17.2672,,0,20199,20199,INPBLDHN02,76.62,Airspan
North,Punjab,I-PB-LDHN-OSC-0484-SMC003,Ludhiana,PB-LDHN-JC02-0676,I-PB-LDHN-JCO-0002,Ludhiana-2,Ambala,197012,2405:200:110:3800:7:2:603:8a0c,14.21.17.2672,,0,20162,20162,INPBLDHN02,76.66,Airspan
North,Punjab,I-PB-LDHN-OSC-0485-SMC001,Ludhiana,PB-LDHN-JC01-0675,I-PB-LDHN-JCO-0001,Ludhiana-1,Ambala,197075,2405:200:110:4000:7:2:603:5,14.21.17.2672,,0,0,0,INPBLDHN01,100.00,Airspan
North,Punjab,I-PB-LDHN-OSC-0485-SMC002,Ludhiana,PB-LDHN-JC01-0675,I-PB-LDHN-JCO-0001,Ludhiana-1,Ambala,197076,2405:200:110:4000:7:2:603:6,14.21.17.2672,,0,0,0,INPBLDHN01,100.00,Airspan
North,Punjab,I-PB-LDHN-OSC-0485-SMC003,Ludhiana,PB-LDHN-JC01-0675,I-PB-LDHN-JCO-0001,Ludhiana-1,Ambala,197077,2405:200:110:4000:7:2:603:7,14.21.17.2672,,0,0,0,INPBLDHN01,100.00,Airspan
North,Punjab,I-PB-LDHN-OSC-0498-SMC001,Ludhiana,PB-LDHN-JC01-0675,I-PB-LDHN-JCO-0001,Ludhiana-1,Ambala,197063,2405:200:110:3700:7:2:603:7f04,14.21.17.2672,,0,96,96,INPBLDHN01,99.89,Airspan
North,Punjab,I-PB-LDHN-OSC-0498-SMC002,Ludhiana,PB-LDHN-JC01-0675,I-PB-LDHN-JCO-0001,Ludhiana-1,Ambala,197064,2405:200:110:3700:7:2:603:7f05,14.21.17.2672,,0,0,0,INPBLDHN01,100.00,Airspan
North,Punjab,I-PB-LDHN-OSC-0498-SMC003,Ludhiana,PB-LDHN-JC01-0675,I-PB-LDHN-JCO-0001,Ludhiana-1,Ambala,197065,2405:200:110:3700:7:2:603:7f06,14.21.17.2672,,0,0,0,INPBLDHN01,100.00,Airspan
North,Punjab,I-PB-LDHN-OSC-0500-SMC001,Ludhiana,PB-LDHN-JC01-0675,I-PB-LDHN-JCO-0001,Ludhiana-1,Ambala,197054,2405:200:110:300:7:2:603:ba04,14.21.17.2672,,0,0,0,INPBLDHN01,100.00,Airspan
